epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.7125,3.21563,1.79279,2.4781,0.68627,0.74348,0.76337,0.41145,1.58673,1.26871,1.44526,0.000665141,0.000665141,0.000665141
2,60.5044,1.51239,0.95824,1.32023,0.91547,0.90358,0.96534,0.66995,1.10505,0.84338,1.13981,0.00131533,0.00131533,0.00131533
3,90.8455,1.24734,0.78592,1.15798,0.93177,0.93179,0.97746,0.7238,0.94433,0.73981,1.05031,0.00194901,0.00194901,0.00194901
4,119.483,1.10516,0.69423,1.09351,0.9641,0.93912,0.98133,0.71438,0.95404,0.7231,1.04447,0.00192575,0.00192575,0.00192575
5,148.19,1.03517,0.64009,1.0591,0.97383,0.95965,0.99045,0.79479,0.79268,0.57054,0.98039,0.001901,0.001901,0.001901
6,176.068,0.96973,0.59664,1.03001,0.97844,0.96324,0.99095,0.78129,0.81176,0.52754,0.97901,0.00187625,0.00187625,0.00187625
7,205.147,0.92993,0.56947,1.01464,0.97161,0.97458,0.9924,0.82111,0.70759,0.4994,0.94547,0.0018515,0.0018515,0.0018515
8,233.356,0.89319,0.54444,1.00223,0.97735,0.97258,0.99254,0.82205,0.71392,0.48144,0.94027,0.00182675,0.00182675,0.00182675
9,261.531,0.87666,0.53148,0.99344,0.98226,0.97832,0.9939,0.83715,0.68383,0.44411,0.92854,0.001802,0.001802,0.001802
10,288.931,0.84841,0.50986,0.98328,0.98261,0.97803,0.9939,0.85507,0.63647,0.43763,0.91105,0.00177725,0.00177725,0.00177725
11,317.166,0.83082,0.50038,0.97785,0.98935,0.97398,0.9936,0.86196,0.61172,0.40638,0.90361,0.0017525,0.0017525,0.0017525
12,345.532,0.81282,0.48618,0.96615,0.98813,0.98019,0.99418,0.8555,0.60792,0.40594,0.90272,0.00172775,0.00172775,0.00172775
13,373.48,0.79981,0.47917,0.96599,0.98891,0.98349,0.99439,0.87151,0.59929,0.38873,0.89749,0.001703,0.001703,0.001703
14,401.907,0.78697,0.46917,0.95825,0.99287,0.97387,0.99367,0.86437,0.58839,0.41484,0.89353,0.00167825,0.00167825,0.00167825
15,429.728,0.77722,0.46312,0.95576,0.99273,0.98016,0.99451,0.87684,0.55984,0.36865,0.88785,0.0016535,0.0016535,0.0016535
16,459.035,0.76524,0.4535,0.95076,0.99188,0.98693,0.99471,0.87154,0.5736,0.36779,0.88623,0.00162875,0.00162875,0.00162875
17,488.086,0.75486,0.4479,0.94675,0.99176,0.98512,0.99472,0.88289,0.54462,0.34759,0.87906,0.001604,0.001604,0.001604
18,515.747,0.7519,0.44522,0.94904,0.99336,0.99067,0.99482,0.88515,0.54944,0.34567,0.87654,0.00157925,0.00157925,0.00157925
19,544.866,0.73703,0.4359,0.94004,0.99506,0.99095,0.99481,0.88456,0.5299,0.36662,0.87098,0.0015545,0.0015545,0.0015545
20,573.059,0.73029,0.43138,0.93898,0.99246,0.99038,0.99486,0.88748,0.53063,0.34575,0.8718,0.00152975,0.00152975,0.00152975
21,601.161,0.73131,0.43022,0.94043,0.99425,0.99268,0.9949,0.89136,0.54178,0.34145,0.87474,0.001505,0.001505,0.001505
22,629.983,0.72692,0.42778,0.93926,0.99414,0.97394,0.99375,0.89056,0.51184,0.35947,0.86659,0.00148025,0.00148025,0.00148025
23,658.516,0.71356,0.41854,0.93412,0.99539,0.99171,0.99492,0.8964,0.50881,0.32429,0.8653,0.0014555,0.0014555,0.0014555
24,686.778,0.71198,0.41813,0.93333,0.99441,0.98923,0.99488,0.89214,0.51343,0.33792,0.86901,0.00143075,0.00143075,0.00143075
25,714.381,0.70373,0.41251,0.92859,0.99523,0.98872,0.99487,0.88651,0.53187,0.33507,0.86939,0.001406,0.001406,0.001406
26,741.476,0.69983,0.4081,0.92791,0.99724,0.98662,0.99483,0.89037,0.51467,0.34299,0.8629,0.00138125,0.00138125,0.00138125
27,770.847,0.69646,0.40791,0.92741,0.99666,0.9921,0.99491,0.91206,0.49395,0.309,0.8587,0.0013565,0.0013565,0.0013565
28,798.731,0.68884,0.4027,0.92128,0.9964,0.99392,0.99492,0.90836,0.48844,0.3132,0.85764,0.00133175,0.00133175,0.00133175
29,827.618,0.68407,0.39958,0.92256,0.99755,0.9926,0.99495,0.90494,0.49835,0.31038,0.85938,0.001307,0.001307,0.001307
30,855.331,0.67751,0.39615,0.91952,0.99553,0.99082,0.99491,0.90288,0.48758,0.3104,0.85642,0.00128225,0.00128225,0.00128225
31,884.129,0.67683,0.39492,0.91916,0.99636,0.99196,0.99495,0.89926,0.49463,0.30962,0.85635,0.0012575,0.0012575,0.0012575
32,912.163,0.67699,0.3946,0.92188,0.99654,0.99225,0.99491,0.90238,0.47843,0.3063,0.85262,0.00123275,0.00123275,0.00123275
33,941.25,0.66864,0.38873,0.91592,0.99583,0.99491,0.99495,0.91158,0.47606,0.2954,0.85234,0.001208,0.001208,0.001208
34,969.143,0.66088,0.38425,0.91553,0.99568,0.99584,0.99497,0.90784,0.47476,0.29355,0.85072,0.00118325,0.00118325,0.00118325
35,997.367,0.65905,0.38265,0.91463,0.99673,0.99598,0.99498,0.90839,0.47272,0.29272,0.85075,0.0011585,0.0011585,0.0011585
