epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,993.452,0.9674,1.55909,1.02627,0.7042,0.74796,0.79131,0.64762,0.75618,1.08533,0.94565,7.676e-05,7.676e-05,7.676e-05
42,1017.04,0.96796,1.54861,1.02518,0.69634,0.75887,0.79338,0.65158,0.74621,1.07437,0.93987,7.4879e-05,7.4879e-05,7.4879e-05
43,1040.7,0.96366,1.53804,1.02105,0.73245,0.74085,0.79597,0.65349,0.74703,1.06118,0.93966,7.2998e-05,7.2998e-05,7.2998e-05
44,1065,0.95582,1.52405,1.01701,0.72765,0.748,0.79856,0.65769,0.73699,1.05054,0.93585,7.1117e-05,7.1117e-05,7.1117e-05
45,1087.82,0.95287,1.51224,1.0176,0.73422,0.74832,0.80534,0.66523,0.73087,1.04039,0.93607,6.9236e-05,6.9236e-05,6.9236e-05
46,1112.05,0.94916,1.50001,1.01785,0.73393,0.75381,0.80805,0.66468,0.73732,1.03332,0.93592,6.7355e-05,6.7355e-05,6.7355e-05
47,1135.33,0.94838,1.49633,1.01548,0.7595,0.74574,0.81194,0.67095,0.72632,1.02107,0.93292,6.5474e-05,6.5474e-05,6.5474e-05
48,1159.02,0.94757,1.49673,1.014,0.75929,0.76167,0.81796,0.67634,0.72661,1.01278,0.93219,6.3593e-05,6.3593e-05,6.3593e-05
49,1182.39,0.9395,1.47517,1.00934,0.75909,0.76374,0.82032,0.68005,0.71777,1.00191,0.92906,6.1712e-05,6.1712e-05,6.1712e-05
50,1205.7,0.93186,1.46391,1.00597,0.76318,0.76507,0.82304,0.6809,0.72056,0.99366,0.92934,5.9831e-05,5.9831e-05,5.9831e-05
51,1229.18,0.93053,1.45419,1.00551,0.76113,0.76651,0.82467,0.68534,0.71133,0.98491,0.9263,5.795e-05,5.795e-05,5.795e-05
52,1252.78,0.93104,1.45559,1.00595,0.7567,0.77762,0.82827,0.68775,0.71287,0.9799,0.92595,5.6069e-05,5.6069e-05,5.6069e-05
53,1276.54,0.92296,1.44268,1.00449,0.76769,0.78241,0.83187,0.69129,0.71315,0.97287,0.92601,5.4188e-05,5.4188e-05,5.4188e-05
54,1300.37,0.92515,1.43871,1.00282,0.76383,0.77216,0.83293,0.69304,0.70532,0.9622,0.92353,5.2307e-05,5.2307e-05,5.2307e-05
55,1324.98,0.91616,1.42156,0.99936,0.76897,0.77473,0.83596,0.69425,0.70768,0.95845,0.92412,5.0426e-05,5.0426e-05,5.0426e-05
56,1349.05,0.92177,1.43307,1.00296,0.76795,0.78742,0.83903,0.70067,0.69913,0.94844,0.92165,4.8545e-05,4.8545e-05,4.8545e-05
57,1373.03,0.91514,1.41404,1.00225,0.78522,0.77856,0.84022,0.69995,0.70122,0.9468,0.92155,4.6664e-05,4.6664e-05,4.6664e-05
58,1397.42,0.91011,1.40082,0.99915,0.78022,0.7773,0.84256,0.7022,0.70004,0.944,0.92145,4.4783e-05,4.4783e-05,4.4783e-05
59,1421.46,0.90644,1.39908,0.99841,0.77224,0.78847,0.84122,0.70034,0.70023,0.93601,0.92103,4.2902e-05,4.2902e-05,4.2902e-05
60,1445.93,0.90879,1.392,0.99605,0.77229,0.78627,0.84255,0.70408,0.69466,0.93538,0.9187,4.1021e-05,4.1021e-05,4.1021e-05
61,1469.83,0.90629,1.38621,0.99635,0.78868,0.77959,0.8447,0.70603,0.69371,0.92789,0.91845,3.914e-05,3.914e-05,3.914e-05
62,1493.35,0.90253,1.39071,0.99605,0.78073,0.78602,0.84582,0.70597,0.69421,0.92305,0.91838,3.7259e-05,3.7259e-05,3.7259e-05
63,1516.75,0.90084,1.38129,0.99402,0.79815,0.79076,0.8482,0.70844,0.69297,0.91807,0.91765,3.5378e-05,3.5378e-05,3.5378e-05
