epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,287.929,0.88261,2.4299,1.01877,0.18802,0.24662,0.09461,0.07878,0.69823,2.33663,0.95517,0.000253805,0.000253805,0.000253805
43,294.956,0.87812,2.43008,1.02492,0.2464,0.21209,0.10124,0.08536,0.67984,2.3491,0.94738,0.000252605,0.000252605,0.000252605
44,301.889,0.87348,2.43235,1.01596,0.11895,0.32301,0.09519,0.08023,0.68953,2.34029,0.9448,0.000251405,0.000251405,0.000251405
45,308.796,0.86254,2.42137,1.01283,0.21577,0.19869,0.10447,0.08734,0.69986,2.34482,0.94926,0.000250205,0.000250205,0.000250205
46,315.81,0.85257,2.41297,1.01378,0.14387,0.22692,0.09933,0.08399,0.66685,2.32622,0.94061,0.000249005,0.000249005,0.000249005
47,322.554,0.85771,2.41284,1.0175,0.23948,0.21107,0.10792,0.09124,0.67891,2.3239,0.9455,0.000247806,0.000247806,0.000247806
48,329.489,0.85705,2.41291,1.00701,0.1699,0.2036,0.10109,0.08462,0.68624,2.33782,0.94455,0.000246606,0.000246606,0.000246606
49,336.404,0.85286,2.40978,1.00876,0.23226,0.17247,0.1107,0.09401,0.65821,2.32043,0.93117,0.000245406,0.000245406,0.000245406
50,343.443,0.84282,2.40271,1.00595,0.17785,0.18274,0.10827,0.09096,0.67959,2.32556,0.94416,0.000244206,0.000244206,0.000244206
51,350.947,0.83707,2.40491,0.99842,0.15249,0.2199,0.1075,0.09136,0.66368,2.3193,0.93735,0.000243006,0.000243006,0.000243006
52,358.092,0.85186,2.40694,1.00817,0.18492,0.1866,0.11045,0.09279,0.68007,2.32309,0.93906,0.000241806,0.000241806,0.000241806
53,365.228,0.83126,2.39318,0.99875,0.19609,0.2007,0.10868,0.09174,0.65803,2.31664,0.93147,0.000240606,0.000240606,0.000240606
54,372.257,0.83271,2.39349,0.99486,0.15743,0.19666,0.1104,0.09349,0.66302,2.30998,0.93171,0.000239406,0.000239406,0.000239406
55,378.939,0.82205,2.39258,0.99551,0.12933,0.19938,0.10859,0.09164,0.66019,2.30954,0.93024,0.000238206,0.000238206,0.000238206
56,385.493,0.82687,2.38951,0.99305,0.18204,0.18762,0.11121,0.09447,0.66778,2.31095,0.93272,0.000237007,0.000237007,0.000237007
57,392.522,0.81326,2.38741,0.98623,0.25726,0.19248,0.11107,0.09405,0.66901,2.31111,0.93756,0.000235807,0.000235807,0.000235807
