epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3496.22,0.42404,0.39305,0.82856,0.98714,0.99105,0.99305,0.95554,0.30168,0.20389,0.80134,0.00307,0.00307,0.00307
44,3561.98,0.42211,0.38823,0.82675,0.98968,0.98926,0.99309,0.9559,0.29992,0.2022,0.80108,0.002905,0.002905,0.002905
45,3642.48,0.42038,0.38584,0.82654,0.98877,0.99124,0.99312,0.95619,0.29983,0.2012,0.80108,0.00274,0.00274,0.00274
46,3762.83,0.41677,0.38446,0.82724,0.98807,0.99183,0.99314,0.95685,0.29812,0.20028,0.80084,0.002575,0.002575,0.002575
47,3881.6,0.41276,0.37861,0.82476,0.98854,0.9907,0.99317,0.95732,0.29706,0.19998,0.80068,0.00241,0.00241,0.00241
48,4001.64,0.4126,0.37923,0.82522,0.99086,0.9889,0.99314,0.95766,0.29612,0.19908,0.80052,0.002245,0.002245,0.002245
49,4122.69,0.41167,0.37727,0.82495,0.98905,0.99072,0.99313,0.95815,0.2955,0.1985,0.80038,0.00208,0.00208,0.00208
50,4241.44,0.40919,0.37287,0.82436,0.99047,0.98942,0.99317,0.95837,0.2946,0.19763,0.80022,0.001915,0.001915,0.001915
51,4330.41,0.35165,0.27228,0.80004,0.99105,0.9895,0.99315,0.95846,0.29498,0.19703,0.80012,0.00175,0.00175,0.00175
52,4395.11,0.34508,0.26329,0.79838,0.99056,0.98979,0.9932,0.95892,0.29397,0.19557,0.79993,0.001585,0.001585,0.001585
53,4460.51,0.34172,0.25812,0.79622,0.98916,0.99128,0.99322,0.95976,0.29264,0.19406,0.79969,0.00142,0.00142,0.00142
54,4540.6,0.33868,0.25394,0.79718,0.98901,0.99187,0.99325,0.96,0.29251,0.19296,0.7996,0.001255,0.001255,0.001255
55,4632.68,0.3358,0.25131,0.79765,0.98923,0.99137,0.99328,0.96091,0.29157,0.19194,0.79942,0.00109,0.00109,0.00109
56,4697.92,0.33268,0.24822,0.79584,0.98927,0.99137,0.99328,0.9609,0.29106,0.19114,0.79931,0.000925,0.000925,0.000925
57,4780.35,0.32884,0.24293,0.79453,0.98819,0.99277,0.9933,0.96122,0.29035,0.19036,0.79919,0.00076,0.00076,0.00076
58,4900.18,0.32737,0.24087,0.79428,0.98815,0.99338,0.99332,0.96151,0.28921,0.18934,0.79904,0.000595,0.000595,0.000595
59,4965.2,0.32496,0.23855,0.79382,0.98856,0.99293,0.99335,0.96195,0.28816,0.18874,0.79889,0.00043,0.00043,0.00043
60,5031.5,0.32173,0.23498,0.79418,0.98935,0.99239,0.99338,0.96219,0.28753,0.18809,0.79878,0.000265,0.000265,0.000265
