epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,279.813,0.85345,0.98425,1.01079,0.96342,0.91936,0.98048,0.81875,0.69776,0.6596,0.95857,0.000221008,0.000221008,0.000221008
43,286.59,0.8443,0.97106,1.01541,0.96509,0.91688,0.97975,0.82048,0.67255,0.64769,0.94422,0.000219008,0.000219008,0.000219008
44,293.251,0.84265,0.96015,1.00584,0.94694,0.93492,0.98088,0.82564,0.66692,0.63483,0.94223,0.000217009,0.000217009,0.000217009
45,299.622,0.83011,0.94667,1.00324,0.95964,0.93505,0.9826,0.82625,0.67593,0.62777,0.94306,0.000215009,0.000215009,0.000215009
46,306.215,0.82595,0.94117,1.00472,0.96302,0.92236,0.9818,0.82839,0.65711,0.62742,0.93378,0.000213009,0.000213009,0.000213009
47,312.883,0.82717,0.94457,1.00665,0.9601,0.93734,0.98422,0.83394,0.65633,0.6143,0.936,0.000211009,0.000211009,0.000211009
48,319.642,0.82214,0.93306,0.99682,0.96298,0.93241,0.98398,0.82871,0.66307,0.62098,0.93067,0.000209009,0.000209009,0.000209009
49,326.395,0.82182,0.92427,0.99889,0.9604,0.9286,0.98472,0.83482,0.65024,0.6113,0.93167,0.00020701,0.00020701,0.00020701
50,332.656,0.81866,0.91686,0.99598,0.96189,0.92961,0.98352,0.83524,0.64641,0.60669,0.93031,0.00020501,0.00020501,0.00020501
51,339.269,0.80887,0.90368,0.98753,0.96592,0.93133,0.98458,0.82713,0.6667,0.60354,0.93753,0.00020301,0.00020301,0.00020301
52,345.865,0.81934,0.90868,0.99299,0.97142,0.93632,0.98519,0.82405,0.68369,0.60914,0.94326,0.00020101,0.00020101,0.00020101
53,352.333,0.7995,0.89007,0.98699,0.95898,0.93929,0.98513,0.83654,0.64859,0.59413,0.92682,0.00019901,0.00019901,0.00019901
54,358.755,0.80014,0.88198,0.98305,0.94701,0.9543,0.9854,0.83567,0.64815,0.58941,0.9251,0.000197011,0.000197011,0.000197011
55,365.687,0.78867,0.87671,0.98351,0.95718,0.95332,0.98597,0.83972,0.63508,0.57697,0.91954,0.000195011,0.000195011,0.000195011
56,372.171,0.79363,0.86966,0.98009,0.97511,0.93143,0.98623,0.82894,0.66969,0.58496,0.92994,0.000193011,0.000193011,0.000193011
57,379.059,0.78841,0.86718,0.97603,0.96885,0.94472,0.98696,0.83963,0.64156,0.57471,0.92222,0.000191011,0.000191011,0.000191011
58,385.868,0.79222,0.85858,0.9798,0.96815,0.94938,0.98766,0.84025,0.64082,0.56828,0.92738,0.000189011,0.000189011,0.000189011
59,392.455,0.78503,0.84786,0.97203,0.9707,0.95096,0.98708,0.8419,0.6272,0.56313,0.91714,0.000187012,0.000187012,0.000187012
60,399.19,0.77718,0.84598,0.97498,0.9741,0.94167,0.98709,0.83251,0.66236,0.57556,0.93092,0.000185012,0.000185012,0.000185012
61,405.643,0.7658,0.84893,0.97187,0.97127,0.95127,0.98849,0.84273,0.62877,0.56448,0.92034,0.000183012,0.000183012,0.000183012
62,412.027,0.77301,0.84343,0.97059,0.96856,0.95161,0.98796,0.84394,0.62112,0.54652,0.90987,0.000181012,0.000181012,0.000181012
63,418.675,0.76219,0.82471,0.96417,0.9668,0.95596,0.98782,0.84518,0.62859,0.5528,0.91644,0.000179012,0.000179012,0.000179012
64,426.017,0.76992,0.83624,0.96889,0.97754,0.94858,0.98835,0.84411,0.62308,0.54575,0.91277,0.000177013,0.000177013,0.000177013
65,432.508,0.76528,0.82649,0.96786,0.97047,0.96041,0.98918,0.84768,0.61819,0.54172,0.91206,0.000175013,0.000175013,0.000175013
66,439.166,0.76543,0.82366,0.96554,0.96817,0.96398,0.98879,0.84168,0.64171,0.54754,0.91561,0.000173013,0.000173013,0.000173013
67,445.666,0.75764,0.80944,0.96408,0.97358,0.95451,0.98905,0.84716,0.61946,0.54187,0.91085,0.000171013,0.000171013,0.000171013
