epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1233.72,0.6415,0.36744,0.90642,0.99697,0.99375,0.99494,0.92004,0.45374,0.26941,0.84378,0.00098525,0.00098525,0.00098525
43,1262.29,0.63866,0.3673,0.90487,0.99679,0.99368,0.99499,0.91741,0.44879,0.26713,0.84275,0.0009605,0.0009605,0.0009605
44,1290.23,0.6299,0.36271,0.90377,0.99669,0.99415,0.9949,0.91546,0.44889,0.2658,0.84355,0.00093575,0.00093575,0.00093575
45,1318.83,0.63152,0.36275,0.90281,0.99712,0.99523,0.99499,0.91918,0.44772,0.26728,0.84171,0.000911,0.000911,0.000911
46,1346.98,0.63208,0.36378,0.90286,0.99726,0.99442,0.99497,0.913,0.4506,0.26917,0.84259,0.00088625,0.00088625,0.00088625
47,1375.4,0.62628,0.36067,0.90246,0.99726,0.99461,0.99498,0.91251,0.45227,0.26737,0.84303,0.0008615,0.0008615,0.0008615
48,1403.86,0.62868,0.36106,0.90338,0.99626,0.99478,0.99498,0.91261,0.44782,0.27592,0.84111,0.00083675,0.00083675,0.00083675
49,1432.14,0.62178,0.35639,0.90143,0.99588,0.99612,0.99498,0.91784,0.44652,0.26209,0.84135,0.000812,0.000812,0.000812
50,1460.41,0.62298,0.35589,0.90161,0.99598,0.99626,0.99499,0.91596,0.4407,0.26319,0.83917,0.00078725,0.00078725,0.00078725
51,1488.36,0.61928,0.35576,0.90056,0.99726,0.99528,0.99499,0.92364,0.44212,0.2609,0.8388,0.0007625,0.0007625,0.0007625
52,1517.43,0.61379,0.35184,0.89886,0.99641,0.99671,0.995,0.92087,0.43664,0.25691,0.83715,0.00073775,0.00073775,0.00073775
53,1546,0.61215,0.35071,0.89774,0.99769,0.9945,0.99498,0.9199,0.43951,0.25814,0.83937,0.000713,0.000713,0.000713
54,1574.33,0.60846,0.3479,0.8962,0.99762,0.99483,0.99499,0.92359,0.43711,0.25573,0.8375,0.00068825,0.00068825,0.00068825
55,1601.97,0.60968,0.34812,0.89741,0.99641,0.99592,0.99499,0.92192,0.43681,0.25615,0.83777,0.0006635,0.0006635,0.0006635
56,1629.92,0.60829,0.34527,0.8965,0.99726,0.99475,0.99499,0.92152,0.43802,0.25578,0.8386,0.00063875,0.00063875,0.00063875
57,1657.98,0.59925,0.343,0.89343,0.99733,0.99555,0.99499,0.92294,0.43444,0.25473,0.83705,0.000614,0.000614,0.000614
58,1687.39,0.60228,0.34348,0.89417,0.99741,0.99591,0.99499,0.92458,0.43098,0.25231,0.83586,0.00058925,0.00058925,0.00058925
59,1715.25,0.60198,0.34204,0.89598,0.99778,0.99569,0.99499,0.92538,0.43151,0.2526,0.83644,0.0005645,0.0005645,0.0005645
60,1745.28,0.60201,0.34292,0.8931,0.99761,0.99569,0.995,0.91961,0.43267,0.25448,0.8358,0.00053975,0.00053975,0.00053975
61,1774.11,0.59649,0.33985,0.8939,0.99684,0.99586,0.99499,0.92143,0.42975,0.25328,0.83572,0.000515,0.000515,0.000515
62,1802.04,0.59272,0.33799,0.89086,0.99769,0.99598,0.995,0.92168,0.4275,0.2503,0.83506,0.00049025,0.00049025,0.00049025
63,1830.64,0.5959,0.33851,0.89229,0.99721,0.9967,0.99499,0.92645,0.42776,0.24779,0.83484,0.0004655,0.0004655,0.0004655
64,1858.95,0.59237,0.3368,0.89247,0.99763,0.99526,0.99499,0.92681,0.4239,0.24817,0.83422,0.00044075,0.00044075,0.00044075
65,1888.22,0.58928,0.33578,0.89213,0.9977,0.99658,0.995,0.92656,0.42229,0.24631,0.83388,0.000416,0.000416,0.000416
66,1916.34,0.59073,0.33439,0.88954,0.99736,0.99598,0.99499,0.93157,0.42477,0.24677,0.83394,0.00039125,0.00039125,0.00039125
67,1945.62,0.58695,0.33338,0.89,0.99798,0.99496,0.99499,0.93167,0.42199,0.24505,0.83369,0.0003665,0.0003665,0.0003665
68,1973.08,0.58586,0.33194,0.89115,0.99772,0.99598,0.99499,0.93122,0.42135,0.24465,0.83346,0.00034175,0.00034175,0.00034175
69,2001.75,0.58574,0.33193,0.88933,0.99856,0.99541,0.995,0.92906,0.42381,0.24487,0.83341,0.000317,0.000317,0.000317
70,2030.37,0.58451,0.331,0.88796,0.99827,0.99602,0.995,0.92977,0.42373,0.24522,0.83333,0.00029225,0.00029225,0.00029225
71,2058.47,0.51491,0.3024,0.862,0.99712,0.99611,0.99499,0.91773,0.42574,0.28204,0.83416,0.0002675,0.0002675,0.0002675
72,2087.11,0.50719,0.29416,0.85914,0.99824,0.99526,0.99499,0.91957,0.42769,0.30005,0.83395,0.00024275,0.00024275,0.00024275
73,2116.29,0.50241,0.28983,0.8529,0.99711,0.99626,0.99499,0.91893,0.42701,0.30168,0.83387,0.000218,0.000218,0.000218
74,2144.35,0.50058,0.28818,0.85394,0.99837,0.99569,0.99499,0.92003,0.42665,0.2744,0.83385,0.00019325,0.00019325,0.00019325
75,2173.28,0.49609,0.28772,0.85388,0.99803,0.9954,0.995,0.92,0.42724,0.25581,0.83347,0.0001685,0.0001685,0.0001685
76,2200.68,0.49876,0.28698,0.85447,0.99726,0.99655,0.995,0.91929,0.42731,0.25173,0.83316,0.00014375,0.00014375,0.00014375
77,2228.45,0.49364,0.28467,0.85335,0.99802,0.99612,0.995,0.92075,0.42615,0.24829,0.83259,0.000119,0.000119,0.000119
78,2257.23,0.49223,0.28395,0.85143,0.99849,0.99583,0.995,0.92081,0.42519,0.24913,0.83244,9.425e-05,9.425e-05,9.425e-05
79,2285.25,0.48668,0.28062,0.8506,0.99822,0.99641,0.995,0.92155,0.42329,0.24627,0.83196,6.95e-05,6.95e-05,6.95e-05
80,2314.27,0.48986,0.28155,0.85128,0.9977,0.99638,0.995,0.92114,0.42292,0.24389,0.83179,4.475e-05,4.475e-05,4.475e-05
