epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1289.21,0.64015,0.84451,0.90225,0.93597,0.90138,0.95038,0.86032,0.46432,0.52718,0.84284,0.007162,0.007162,0.007162
45,1317.8,0.63743,0.83799,0.89693,0.94583,0.89785,0.95374,0.86327,0.46094,0.52212,0.84092,0.007096,0.007096,0.007096
46,1347.53,0.63813,0.8381,0.90028,0.93838,0.90559,0.95243,0.86315,0.45906,0.51664,0.84152,0.00703,0.00703,0.00703
47,1376.28,0.6336,0.83377,0.89956,0.94315,0.89837,0.95268,0.86467,0.45579,0.5167,0.84092,0.006964,0.006964,0.006964
48,1405.65,0.63415,0.83494,0.89614,0.93709,0.90873,0.95242,0.86415,0.45408,0.51455,0.83943,0.006898,0.006898,0.006898
49,1435.12,0.62889,0.82612,0.89659,0.9384,0.89934,0.95242,0.8646,0.45639,0.51401,0.83987,0.006832,0.006832,0.006832
50,1463.53,0.62893,0.82175,0.89635,0.94021,0.90238,0.95296,0.8663,0.4523,0.50812,0.83859,0.006766,0.006766,0.006766
51,1492.51,0.62374,0.81927,0.89629,0.93734,0.91027,0.95331,0.86822,0.44718,0.50441,0.83832,0.0067,0.0067,0.0067
52,1521.4,0.62229,0.81662,0.89508,0.94105,0.90939,0.95575,0.86892,0.44913,0.49969,0.83809,0.006634,0.006634,0.006634
53,1550.81,0.6164,0.81148,0.89338,0.94131,0.90525,0.95405,0.869,0.44613,0.50162,0.83733,0.006568,0.006568,0.006568
54,1579.09,0.6213,0.81568,0.89401,0.94617,0.9041,0.95486,0.86769,0.45213,0.50098,0.83867,0.006502,0.006502,0.006502
55,1607.73,0.61647,0.80662,0.89331,0.94377,0.90677,0.95562,0.87135,0.44043,0.49577,0.83544,0.006436,0.006436,0.006436
56,1636.63,0.61396,0.80261,0.89241,0.94289,0.90418,0.95458,0.86982,0.44185,0.49329,0.83604,0.00637,0.00637,0.00637
57,1665.36,0.61466,0.80232,0.8914,0.94535,0.90361,0.95543,0.87216,0.4388,0.48953,0.8352,0.006304,0.006304,0.006304
58,1694.54,0.61182,0.79938,0.89059,0.94623,0.907,0.95581,0.87307,0.43841,0.48985,0.83451,0.006238,0.006238,0.006238
59,1724.21,0.61253,0.7981,0.89058,0.94212,0.91267,0.95646,0.87308,0.43777,0.48764,0.8342,0.006172,0.006172,0.006172
60,1752.98,0.61031,0.79571,0.889,0.93474,0.91701,0.95494,0.87157,0.43927,0.49002,0.83472,0.006106,0.006106,0.006106
61,1782.15,0.60741,0.79377,0.89099,0.94345,0.90904,0.95636,0.87416,0.43409,0.48589,0.83388,0.00604,0.00604,0.00604
62,1812.01,0.60485,0.79106,0.88791,0.93834,0.91229,0.95667,0.87476,0.43316,0.48283,0.833,0.005974,0.005974,0.005974
63,1840.77,0.60397,0.78259,0.88889,0.94058,0.91,0.95691,0.87563,0.43153,0.4798,0.83277,0.005908,0.005908,0.005908
64,1869.25,0.60345,0.78723,0.8886,0.94344,0.91597,0.95799,0.87801,0.43131,0.47789,0.8327,0.005842,0.005842,0.005842
65,1897.87,0.60192,0.78038,0.88624,0.94454,0.91163,0.95685,0.87759,0.4285,0.47748,0.83219,0.005776,0.005776,0.005776
66,1927.62,0.60091,0.77367,0.88789,0.95219,0.90634,0.95832,0.87687,0.43141,0.47625,0.83229,0.00571,0.00571,0.00571
67,1957.02,0.59983,0.77814,0.88717,0.94388,0.91299,0.9575,0.87749,0.42993,0.47531,0.83186,0.005644,0.005644,0.005644
68,1986.55,0.60084,0.77478,0.88848,0.94297,0.91612,0.95837,0.87862,0.42699,0.47066,0.83133,0.005578,0.005578,0.005578
69,2016.1,0.59727,0.77559,0.88448,0.95291,0.90871,0.95976,0.87952,0.42764,0.46957,0.83133,0.005512,0.005512,0.005512
70,2047.27,0.594,0.76952,0.88638,0.94817,0.91272,0.95916,0.87969,0.43002,0.46852,0.83154,0.005446,0.005446,0.005446
71,2076.1,0.59879,0.77661,0.88852,0.94528,0.91045,0.95797,0.8798,0.42807,0.46971,0.83177,0.00538,0.00538,0.00538
72,2104.8,0.59294,0.75815,0.88423,0.94186,0.91464,0.95758,0.87872,0.42635,0.46858,0.83067,0.005314,0.005314,0.005314
73,2133.69,0.58837,0.76635,0.8835,0.94785,0.90856,0.95792,0.87961,0.42464,0.46611,0.83053,0.005248,0.005248,0.005248
74,2162.39,0.59196,0.76751,0.88483,0.94783,0.91251,0.95948,0.88158,0.42186,0.46147,0.8299,0.005182,0.005182,0.005182
75,2191.85,0.58865,0.76163,0.88338,0.94752,0.91332,0.95871,0.8806,0.42197,0.46292,0.82908,0.005116,0.005116,0.005116
76,2220.62,0.58883,0.76167,0.8823,0.94993,0.91402,0.95948,0.88282,0.42003,0.46195,0.82915,0.00505,0.00505,0.00505
77,2249.76,0.58845,0.75425,0.88432,0.94575,0.91281,0.95866,0.88152,0.41938,0.46074,0.82879,0.004984,0.004984,0.004984
78,2279.3,0.58623,0.75525,0.88325,0.94757,0.91585,0.95926,0.88278,0.41764,0.45735,0.82834,0.004918,0.004918,0.004918
79,2308.24,0.5846,0.75219,0.88265,0.94658,0.91337,0.95976,0.88345,0.41759,0.45721,0.82869,0.004852,0.004852,0.004852
