epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2940.46,0.48522,0.49945,0.84383,0.98186,0.98835,0.99198,0.93994,0.34562,0.29022,0.81104,0.00307,0.00307,0.00307
44,3008.28,0.48244,0.49629,0.84202,0.98352,0.98682,0.99211,0.94039,0.34451,0.28867,0.81081,0.002905,0.002905,0.002905
45,3075.4,0.48171,0.49185,0.84159,0.98344,0.98735,0.99219,0.94046,0.34368,0.28703,0.81064,0.00274,0.00274,0.00274
46,3143.27,0.47817,0.49031,0.8423,0.98319,0.9871,0.99215,0.94107,0.34262,0.28608,0.81034,0.002575,0.002575,0.002575
47,3210.27,0.47457,0.48451,0.83997,0.98346,0.98704,0.99219,0.94159,0.34155,0.28511,0.81009,0.00241,0.00241,0.00241
48,3276.58,0.47339,0.48419,0.84035,0.98353,0.98679,0.99216,0.9421,0.34042,0.28392,0.80985,0.002245,0.002245,0.002245
49,3343.48,0.47325,0.48165,0.83973,0.98398,0.9863,0.99219,0.94245,0.33975,0.28298,0.80967,0.00208,0.00208,0.00208
50,3412.05,0.47001,0.47759,0.83898,0.98462,0.98627,0.99227,0.94252,0.33891,0.28113,0.80949,0.001915,0.001915,0.001915
51,3479.03,0.41688,0.37406,0.81766,0.98436,0.98608,0.99226,0.94249,0.33928,0.28041,0.80937,0.00175,0.00175,0.00175
52,3546.75,0.4083,0.35961,0.81489,0.98324,0.98609,0.99229,0.94255,0.33897,0.2789,0.80918,0.001585,0.001585,0.001585
53,3611.87,0.40352,0.35471,0.81222,0.98294,0.98607,0.99231,0.94289,0.3374,0.27671,0.80883,0.00142,0.00142,0.00142
54,3677.16,0.40042,0.35261,0.81297,0.98443,0.98549,0.99236,0.94341,0.33523,0.27432,0.80838,0.001255,0.001255,0.001255
55,3742.94,0.39842,0.34799,0.81372,0.98429,0.98557,0.9924,0.94373,0.33352,0.27249,0.80804,0.00109,0.00109,0.00109
56,3810.07,0.395,0.34403,0.81182,0.98459,0.98572,0.99241,0.94444,0.33196,0.27082,0.80771,0.000925,0.000925,0.000925
57,3875.5,0.38952,0.33727,0.80999,0.9845,0.9862,0.99242,0.94462,0.33065,0.26946,0.80744,0.00076,0.00076,0.00076
58,3942.2,0.38868,0.3351,0.80944,0.98424,0.98653,0.99242,0.94521,0.32969,0.26857,0.80725,0.000595,0.000595,0.000595
59,4008.35,0.38606,0.3327,0.80906,0.9843,0.9864,0.99247,0.94569,0.3289,0.26775,0.80709,0.00043,0.00043,0.00043
60,4074.71,0.38399,0.32966,0.80968,0.98483,0.98624,0.9925,0.94605,0.32808,0.26687,0.80693,0.000265,0.000265,0.000265
