epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.9773,3.73636,2.0512,2.83697,0.53756,0.59409,0.56776,0.25376,1.97206,1.56547,1.74296,0.00332672,0.00332672,0.00332672
2,72.6167,1.70858,1.06517,1.45259,0.8486,0.79631,0.85888,0.40231,1.87103,1.16513,1.49799,0.00657763,0.00657763,0.00657763
3,106.85,1.33347,0.85,1.20676,0.93632,0.93255,0.97819,0.71007,0.98836,0.72169,1.0735,0.00974605,0.00974605,0.00974605
4,140.239,1.16561,0.74396,1.11536,0.94803,0.90628,0.9654,0.70281,0.98745,0.75628,1.05798,0.00962875,0.00962875,0.00962875
5,174.061,1.05295,0.66934,1.06241,0.96892,0.92132,0.98049,0.75579,0.85951,0.63412,1.00667,0.009505,0.009505,0.009505
6,207.748,0.97733,0.61446,1.0333,0.97563,0.96034,0.99031,0.80198,0.75821,0.53,0.95821,0.00938125,0.00938125,0.00938125
7,243.466,0.92822,0.58144,1.01496,0.96183,0.95273,0.98758,0.81464,0.71393,0.54029,0.94716,0.0092575,0.0092575,0.0092575
8,276.585,0.89247,0.55488,1.00148,0.97886,0.95419,0.98846,0.80725,0.73468,0.52747,0.94603,0.00913375,0.00913375,0.00913375
9,311.122,0.86317,0.53336,0.98975,0.98977,0.97661,0.99407,0.84703,0.64528,0.43464,0.91429,0.00901,0.00901,0.00901
10,344.932,0.83898,0.51777,0.97847,0.98809,0.98052,0.99404,0.8436,0.64524,0.41774,0.90781,0.00888625,0.00888625,0.00888625
11,378.588,0.81523,0.50047,0.97218,0.98881,0.97943,0.99438,0.8641,0.59701,0.39321,0.89668,0.0087625,0.0087625,0.0087625
12,412.197,0.79964,0.48752,0.9639,0.9911,0.97381,0.99348,0.85817,0.60375,0.4112,0.89533,0.00863875,0.00863875,0.00863875
13,445.172,0.7835,0.47433,0.95932,0.99267,0.98473,0.9947,0.87239,0.56032,0.36873,0.8822,0.008515,0.008515,0.008515
14,497.646,0.77398,0.46798,0.95549,0.98969,0.98325,0.99454,0.87861,0.56566,0.36266,0.88379,0.00839125,0.00839125,0.00839125
15,557.595,0.75684,0.45611,0.9503,0.99325,0.98128,0.99458,0.88033,0.55649,0.37048,0.88062,0.0082675,0.0082675,0.0082675
16,617.782,0.75001,0.45286,0.94838,0.98939,0.9883,0.99477,0.88762,0.54375,0.34935,0.87202,0.00814375,0.00814375,0.00814375
17,666.128,0.73295,0.44107,0.94193,0.9927,0.98751,0.99475,0.88518,0.53776,0.34455,0.87154,0.00802,0.00802,0.00802
18,699.957,0.7286,0.43757,0.93925,0.99219,0.98517,0.99458,0.88214,0.55203,0.34193,0.8745,0.00789625,0.00789625,0.00789625
19,733.413,0.72128,0.43096,0.93849,0.99431,0.98992,0.99483,0.87473,0.57962,0.34021,0.88621,0.0077725,0.0077725,0.0077725
20,768.196,0.71586,0.42754,0.9375,0.99345,0.98961,0.99486,0.89278,0.51761,0.32401,0.86395,0.00764875,0.00764875,0.00764875
21,801.954,0.70722,0.42245,0.93371,0.99492,0.98881,0.99485,0.89448,0.51283,0.31997,0.86298,0.007525,0.007525,0.007525
22,835.609,0.70011,0.41696,0.93125,0.99491,0.98765,0.99484,0.89279,0.51912,0.33736,0.86359,0.00740125,0.00740125,0.00740125
