epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4282.71,0.4106,0.37853,0.82386,0.98972,0.99087,0.99331,0.96676,0.27109,0.18112,0.79661,0.005842,0.005842,0.005842
44,4406.19,0.40891,0.37441,0.82278,0.98953,0.99162,0.99332,0.9667,0.27074,0.18045,0.79648,0.005743,0.005743,0.005743
45,4482.78,0.40793,0.37158,0.82234,0.98979,0.99165,0.99339,0.96727,0.26939,0.17911,0.79637,0.005644,0.005644,0.005644
46,4575.49,0.40548,0.37306,0.82317,0.98902,0.99251,0.99342,0.96782,0.26859,0.1789,0.79622,0.005545,0.005545,0.005545
47,4698.91,0.40276,0.36819,0.8213,0.99006,0.99116,0.9934,0.96831,0.26813,0.17911,0.79619,0.005446,0.005446,0.005446
48,4821.87,0.4036,0.36965,0.82199,0.9902,0.99026,0.99337,0.96822,0.26765,0.17864,0.79603,0.005347,0.005347,0.005347
49,4943.88,0.40354,0.36807,0.82151,0.99044,0.9904,0.99336,0.96838,0.26685,0.17869,0.79588,0.005248,0.005248,0.005248
50,5066.18,0.40093,0.36444,0.82099,0.99099,0.99035,0.99337,0.96867,0.26574,0.17762,0.79576,0.005149,0.005149,0.005149
51,5189.19,0.39978,0.36318,0.82166,0.98998,0.99166,0.99339,0.96907,0.26508,0.17726,0.79563,0.00505,0.00505,0.00505
52,5311.92,0.39724,0.36214,0.82105,0.99017,0.99138,0.9934,0.96925,0.26409,0.17658,0.79551,0.004951,0.004951,0.004951
53,5458.53,0.39545,0.35789,0.82032,0.98998,0.99174,0.99341,0.96953,0.263,0.17626,0.79537,0.004852,0.004852,0.004852
54,5557.2,0.39488,0.35809,0.82015,0.98965,0.99194,0.99342,0.96976,0.26203,0.17554,0.79525,0.004753,0.004753,0.004753
55,5626.05,0.39384,0.35405,0.81937,0.99014,0.99128,0.99343,0.96983,0.26187,0.17514,0.7952,0.004654,0.004654,0.004654
56,5718.84,0.39347,0.35334,0.82005,0.99044,0.99126,0.99343,0.97012,0.26144,0.17492,0.79513,0.004555,0.004555,0.004555
57,5841.27,0.39212,0.35283,0.82036,0.99062,0.99112,0.99342,0.96997,0.26116,0.17412,0.79507,0.004456,0.004456,0.004456
58,5963.73,0.38958,0.34974,0.81899,0.99022,0.99148,0.99343,0.97027,0.26076,0.17382,0.795,0.004357,0.004357,0.004357
59,6087.48,0.39035,0.34969,0.8193,0.98979,0.99192,0.99342,0.97058,0.26044,0.17344,0.79496,0.004258,0.004258,0.004258
