epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1171.47,0.62744,0.35812,0.89895,0.99791,0.99627,0.995,0.91714,0.44829,0.26713,0.83804,0.0009605,0.0009605,0.0009605
44,1199.07,0.62303,0.35719,0.89867,0.99821,0.99599,0.99495,0.92188,0.44833,0.26389,0.83886,0.00093575,0.00093575,0.00093575
45,1225.85,0.62262,0.35828,0.89828,0.99806,0.99664,0.99499,0.92397,0.44579,0.2656,0.83704,0.000911,0.000911,0.000911
46,1253.69,0.61856,0.35355,0.89838,0.99895,0.99699,0.99499,0.91633,0.4409,0.2765,0.83681,0.00088625,0.00088625,0.00088625
47,1282.42,0.61451,0.3515,0.89823,0.99734,0.99717,0.99499,0.9199,0.4364,0.26638,0.83476,0.0008615,0.0008615,0.0008615
48,1310.1,0.61544,0.35244,0.89505,0.9988,0.99567,0.99499,0.9188,0.43636,0.26628,0.8358,0.00083675,0.00083675,0.00083675
49,1336.71,0.61409,0.35097,0.89843,0.99865,0.99702,0.99499,0.9304,0.43014,0.2575,0.83259,0.000812,0.000812,0.000812
50,1365.06,0.60164,0.34487,0.89408,0.99881,0.9975,0.99499,0.92297,0.42586,0.2571,0.83172,0.00078725,0.00078725,0.00078725
51,1393.4,0.60507,0.34535,0.89443,0.99836,0.9979,0.99497,0.92407,0.42561,0.25378,0.83173,0.0007625,0.0007625,0.0007625
52,1420.47,0.60293,0.34459,0.89285,0.99836,0.99769,0.99498,0.92907,0.42874,0.25316,0.83165,0.00073775,0.00073775,0.00073775
53,1447.64,0.60356,0.34342,0.89443,0.99865,0.99746,0.99494,0.92419,0.42306,0.25327,0.83077,0.000713,0.000713,0.000713
54,1475.27,0.59914,0.34209,0.89315,0.99881,0.99792,0.99496,0.92857,0.42266,0.25078,0.83062,0.00068825,0.00068825,0.00068825
55,1502.34,0.59825,0.34041,0.89172,0.99851,0.99771,0.99497,0.92599,0.42717,0.25348,0.8311,0.0006635,0.0006635,0.0006635
56,1529.2,0.59552,0.33893,0.89039,0.99723,0.99836,0.99496,0.92415,0.42045,0.25195,0.82995,0.00063875,0.00063875,0.00063875
57,1556.39,0.59047,0.33545,0.89162,0.99904,0.99732,0.99495,0.92593,0.42321,0.25172,0.83064,0.000614,0.000614,0.000614
58,1583.42,0.5907,0.33716,0.88987,0.99895,0.99754,0.99498,0.93167,0.42025,0.25213,0.8297,0.00058925,0.00058925,0.00058925
59,1611.52,0.58941,0.33574,0.88999,0.99886,0.99791,0.99498,0.92745,0.42024,0.24859,0.82928,0.0005645,0.0005645,0.0005645
60,1639.57,0.58748,0.33408,0.88831,0.99901,0.99761,0.99499,0.92564,0.41709,0.25136,0.82919,0.00053975,0.00053975,0.00053975
61,1667.58,0.58228,0.33128,0.88775,0.99925,0.99761,0.995,0.92887,0.4148,0.24726,0.82791,0.000515,0.000515,0.000515
62,1695.58,0.58368,0.33117,0.88732,0.99957,0.99806,0.995,0.9258,0.41527,0.25194,0.82765,0.00049025,0.00049025,0.00049025
63,1722.41,0.583,0.33034,0.88659,0.99858,0.99806,0.995,0.92589,0.4156,0.24776,0.82768,0.0004655,0.0004655,0.0004655
64,1749.67,0.58185,0.32946,0.88684,0.99889,0.99806,0.995,0.92929,0.41625,0.2456,0.8282,0.00044075,0.00044075,0.00044075
65,1776.99,0.57704,0.32722,0.88501,0.9997,0.99728,0.995,0.92902,0.41053,0.2439,0.82624,0.000416,0.000416,0.000416
66,1805.23,0.5778,0.32756,0.88542,0.9991,0.99738,0.995,0.92934,0.41169,0.24504,0.82658,0.00039125,0.00039125,0.00039125
67,1832.06,0.57556,0.32638,0.88539,0.99885,0.99821,0.99498,0.93003,0.41185,0.24419,0.82706,0.0003665,0.0003665,0.0003665
68,1859.16,0.57486,0.32596,0.88635,0.99925,0.99806,0.995,0.93159,0.41098,0.24179,0.82655,0.00034175,0.00034175,0.00034175
69,1886.54,0.57135,0.32301,0.88128,0.99946,0.99761,0.995,0.93644,0.41033,0.24171,0.8258,0.000317,0.000317,0.000317
70,1913.75,0.57244,0.32258,0.88342,0.99896,0.99821,0.995,0.93173,0.40752,0.24008,0.82534,0.00029225,0.00029225,0.00029225
71,1941.82,0.50267,0.29547,0.85329,0.99934,0.99732,0.995,0.92446,0.41302,0.41448,0.82618,0.0002675,0.0002675,0.0002675
72,1969.21,0.49617,0.28823,0.84949,0.99932,0.99746,0.99497,0.92342,0.41455,0.38745,0.82652,0.00024275,0.00024275,0.00024275
73,1995.78,0.49087,0.28596,0.84932,0.99895,0.99771,0.99499,0.92415,0.4117,0.39828,0.82537,0.000218,0.000218,0.000218
74,2022.2,0.48639,0.28231,0.84943,0.99916,0.99821,0.995,0.92496,0.41026,0.32838,0.82503,0.00019325,0.00019325,0.00019325
75,2048.85,0.48637,0.28102,0.8488,0.99925,0.99836,0.99499,0.9265,0.40706,0.33872,0.8243,0.0001685,0.0001685,0.0001685
76,2075.89,0.48189,0.27859,0.84818,0.99939,0.99821,0.99498,0.92457,0.40897,0.35307,0.82475,0.00014375,0.00014375,0.00014375
77,2102.82,0.47931,0.27629,0.84574,0.99921,0.99806,0.99498,0.92517,0.40944,0.331,0.82479,0.000119,0.000119,0.000119
78,2129.13,0.48078,0.2775,0.8457,0.99912,0.99791,0.99497,0.92441,0.41064,0.31802,0.82507,9.425e-05,9.425e-05,9.425e-05
79,2156.26,0.47715,0.27567,0.84399,0.9994,0.99801,0.99498,0.9247,0.41097,0.31109,0.82496,6.95e-05,6.95e-05,6.95e-05
80,2183.59,0.47727,0.27574,0.84459,0.99955,0.9981,0.99499,0.9254,0.41002,0.30521,0.82435,4.475e-05,4.475e-05,4.475e-05
