epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4690.28,0.41989,0.38363,0.82782,0.98886,0.98945,0.99283,0.95642,0.29515,0.20044,0.80045,0.00307,0.00307,0.00307
44,4813.99,0.41807,0.38032,0.82619,0.98932,0.98939,0.99289,0.95723,0.29396,0.19882,0.80023,0.002905,0.002905,0.002905
45,4938.19,0.41669,0.37695,0.82564,0.98982,0.99012,0.99295,0.95795,0.2928,0.19764,0.80003,0.00274,0.00274,0.00274
46,5084.68,0.41282,0.37482,0.82633,0.98943,0.9905,0.99304,0.95812,0.29152,0.19655,0.79987,0.002575,0.002575,0.002575
47,5215.47,0.41011,0.36901,0.82415,0.98954,0.98995,0.99309,0.95836,0.29036,0.1957,0.79973,0.00241,0.00241,0.00241
48,5301.74,0.40905,0.36873,0.82457,0.98833,0.99058,0.99298,0.95873,0.28941,0.19585,0.79952,0.002245,0.002245,0.002245
49,5395.87,0.40763,0.36751,0.82422,0.9895,0.99017,0.99305,0.95933,0.2886,0.19451,0.79936,0.00208,0.00208,0.00208
50,5519.88,0.40555,0.36335,0.82354,0.98964,0.99002,0.99308,0.95951,0.28749,0.19358,0.79919,0.001915,0.001915,0.001915
51,5643.47,0.34768,0.26536,0.79912,0.98993,0.99053,0.99307,0.96008,0.28613,0.19179,0.79889,0.00175,0.00175,0.00175
52,5768.02,0.34243,0.25654,0.79772,0.99015,0.99021,0.99307,0.96071,0.28475,0.19043,0.79865,0.001585,0.001585,0.001585
53,5891.69,0.33813,0.25213,0.79523,0.98976,0.99111,0.99307,0.96119,0.28327,0.18906,0.79844,0.00142,0.00142,0.00142
54,6015.2,0.33581,0.24902,0.79657,0.98966,0.99146,0.99311,0.96214,0.28228,0.18797,0.79828,0.001255,0.001255,0.001255
55,6138.81,0.33217,0.24418,0.79675,0.98984,0.99131,0.99316,0.96239,0.28137,0.1869,0.79817,0.00109,0.00109,0.00109
56,6287.12,0.32949,0.24171,0.79507,0.99003,0.99129,0.99317,0.96244,0.28053,0.18601,0.79803,0.000925,0.000925,0.000925
57,6416.85,0.32391,0.23569,0.79367,0.99056,0.99078,0.99318,0.96291,0.2796,0.18527,0.7979,0.00076,0.00076,0.00076
58,6540.57,0.32334,0.23486,0.79338,0.9911,0.99064,0.9932,0.96326,0.27886,0.18461,0.79778,0.000595,0.000595,0.000595
59,6664.37,0.32085,0.23066,0.79291,0.99077,0.99074,0.99324,0.96352,0.27817,0.18396,0.79768,0.00043,0.00043,0.00043
60,6788.16,0.31819,0.22906,0.79343,0.99079,0.99104,0.99324,0.96345,0.27763,0.18333,0.79761,0.000265,0.000265,0.000265
