epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,282.637,0.89155,1.24473,1.03259,0.86624,0.85686,0.92519,0.77538,0.6929,0.8627,0.96698,0.000221008,0.000221008,0.000221008
43,289.265,0.88864,1.24509,1.04168,0.86521,0.85679,0.92517,0.77214,0.69736,0.84788,0.95842,0.000219008,0.000219008,0.000219008
44,296.062,0.87787,1.22076,1.02751,0.88189,0.84922,0.92461,0.77348,0.69945,0.83283,0.9543,0.000217009,0.000217009,0.000217009
45,302.606,0.87495,1.20991,1.02826,0.8619,0.84844,0.91976,0.76442,0.71533,0.86138,0.97366,0.000215009,0.000215009,0.000215009
46,309.514,0.86301,1.194,1.02882,0.8772,0.87556,0.93242,0.77468,0.72285,0.83815,0.9778,0.000213009,0.000213009,0.000213009
47,316.496,0.87004,1.19667,1.03182,0.87646,0.87488,0.9302,0.78066,0.69323,0.81134,0.95891,0.000211009,0.000211009,0.000211009
48,323.292,0.85974,1.17623,1.0193,0.90141,0.85808,0.93522,0.78521,0.68784,0.80215,0.95231,0.000209009,0.000209009,0.000209009
49,330.032,0.85975,1.17291,1.02316,0.87897,0.87211,0.93382,0.7866,0.6779,0.79262,0.9532,0.00020701,0.00020701,0.00020701
50,336.394,0.85485,1.16824,1.01819,0.88028,0.87052,0.93832,0.79201,0.67032,0.77886,0.94655,0.00020501,0.00020501,0.00020501
51,342.879,0.84197,1.14398,1.00958,0.89319,0.88112,0.94269,0.79758,0.67045,0.76458,0.94825,0.00020301,0.00020301,0.00020301
52,349.325,0.85199,1.13709,1.01642,0.89161,0.88472,0.94304,0.79391,0.67142,0.76095,0.95024,0.00020101,0.00020101,0.00020101
53,356.133,0.83381,1.12021,1.0083,0.89336,0.87494,0.94488,0.79832,0.67091,0.7639,0.94449,0.00019901,0.00019901,0.00019901
54,362.675,0.83808,1.10087,1.00547,0.89359,0.89765,0.94656,0.79241,0.69484,0.75347,0.95315,0.000197011,0.000197011,0.000197011
