epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,317.737,0.85771,2.41284,1.0175,0.23948,0.21107,0.10792,0.09124,0.67891,2.3239,0.9455,0.000247806,0.000247806,0.000247806
48,324.832,0.85705,2.41291,1.00701,0.1699,0.2036,0.10109,0.08462,0.68624,2.33782,0.94455,0.000246606,0.000246606,0.000246606
49,331.695,0.85286,2.40978,1.00876,0.23226,0.17247,0.1107,0.09401,0.65821,2.32043,0.93117,0.000245406,0.000245406,0.000245406
50,338.396,0.84282,2.40271,1.00595,0.17785,0.18274,0.10827,0.09096,0.67959,2.32556,0.94416,0.000244206,0.000244206,0.000244206
51,345.355,0.83707,2.40491,0.99842,0.15249,0.2199,0.1075,0.09136,0.66368,2.3193,0.93735,0.000243006,0.000243006,0.000243006
52,352.145,0.85186,2.40694,1.00817,0.18492,0.1866,0.11045,0.09279,0.68007,2.32309,0.93906,0.000241806,0.000241806,0.000241806
53,358.867,0.83126,2.39318,0.99875,0.19609,0.2007,0.10868,0.09174,0.65803,2.31664,0.93147,0.000240606,0.000240606,0.000240606
54,365.513,0.83271,2.39349,0.99486,0.15743,0.19666,0.1104,0.09349,0.66302,2.30998,0.93171,0.000239406,0.000239406,0.000239406
55,371.981,0.82205,2.39258,0.99551,0.12933,0.19938,0.10859,0.09164,0.66019,2.30954,0.93024,0.000238206,0.000238206,0.000238206
56,378.871,0.82687,2.38951,0.99305,0.18204,0.18762,0.11121,0.09447,0.66778,2.31095,0.93272,0.000237007,0.000237007,0.000237007
57,386.33,0.81326,2.38741,0.98623,0.25726,0.19248,0.11107,0.09405,0.66901,2.31111,0.93756,0.000235807,0.000235807,0.000235807
58,393.234,0.82077,2.38661,0.99089,0.21056,0.20719,0.11623,0.09842,0.67928,2.3163,0.93929,0.000234607,0.000234607,0.000234607
59,399.707,0.81865,2.38202,0.9845,0.15808,0.19355,0.11506,0.09808,0.64338,2.3029,0.92368,0.000233407,0.000233407,0.000233407
60,406.59,0.80852,2.38602,0.98753,0.23776,0.18861,0.11645,0.09754,0.67947,2.31454,0.93675,0.000232207,0.000232207,0.000232207
61,413.127,0.80308,2.37463,0.98547,0.17153,0.21034,0.11578,0.09862,0.63224,2.2921,0.91971,0.000231007,0.000231007,0.000231007
62,419.72,0.80299,2.37571,0.9836,0.21347,0.18799,0.11499,0.09889,0.62958,2.28782,0.91896,0.000229807,0.000229807,0.000229807
63,426.698,0.79191,2.37386,0.97779,0.27122,0.19052,0.11963,0.1026,0.63678,2.2939,0.91734,0.000228607,0.000228607,0.000228607
64,433.148,0.8047,2.37747,0.98364,0.16794,0.20553,0.11773,0.10099,0.63623,2.29708,0.92325,0.000227408,0.000227408,0.000227408
65,440.145,0.79797,2.36549,0.98175,0.1656,0.20268,0.11639,0.09862,0.65658,2.29218,0.92654,0.000226208,0.000226208,0.000226208
66,447.023,0.79729,2.36968,0.97943,0.16307,0.21235,0.11427,0.09696,0.66006,2.29606,0.92642,0.000225008,0.000225008,0.000225008
67,453.774,0.78619,2.37106,0.97778,0.23353,0.20943,0.1202,0.10362,0.62796,2.28769,0.91821,0.000223808,0.000223808,0.000223808
68,460.265,0.79605,2.36779,0.97931,0.16963,0.18909,0.11685,0.09966,0.64995,2.29763,0.9261,0.000222608,0.000222608,0.000222608
69,466.908,0.79112,2.36452,0.97743,0.17677,0.18019,0.11926,0.1022,0.62818,2.28868,0.9158,0.000221408,0.000221408,0.000221408
70,473.693,0.78229,2.36099,0.97205,0.2097,0.2114,0.11882,0.10098,0.65594,2.29078,0.92474,0.000220208,0.000220208,0.000220208
71,480.179,0.78773,2.35807,0.97448,0.18035,0.20051,0.12005,0.10329,0.62749,2.27664,0.91394,0.000219008,0.000219008,0.000219008
72,494.518,0.78972,2.35431,0.97229,0.14837,0.21884,0.11711,0.09982,0.63961,2.28007,0.9165,0.000217809,0.000217809,0.000217809
73,501.181,0.77639,2.35507,0.9717,0.1885,0.20881,0.12162,0.10431,0.61691,2.27542,0.91364,0.000216609,0.000216609,0.000216609
74,508.347,0.77854,2.35592,0.97406,0.18829,0.21506,0.12301,0.10576,0.61953,2.27707,0.9144,0.000215409,0.000215409,0.000215409
75,515.131,0.77944,2.36007,0.97806,0.21402,0.20751,0.12008,0.10273,0.62283,2.28131,0.91482,0.000214209,0.000214209,0.000214209
76,522.025,0.77688,2.35179,0.97017,0.17424,0.2154,0.12183,0.10381,0.61933,2.2765,0.91052,0.000213009,0.000213009,0.000213009
77,528.852,0.77585,2.34812,0.97222,0.15375,0.21875,0.12158,0.1046,0.61659,2.27556,0.90859,0.000211809,0.000211809,0.000211809
78,535.878,0.76824,2.34586,0.97005,0.18235,0.21268,0.12102,0.10424,0.61229,2.27227,0.9096,0.000210609,0.000210609,0.000210609
79,542.38,0.77224,2.34988,0.9699,0.18162,0.21734,0.12208,0.10476,0.61868,2.27059,0.91216,0.000209409,0.000209409,0.000209409
80,549.052,0.76514,2.33929,0.96075,0.21956,0.21582,0.12082,0.10298,0.6355,2.27132,0.91756,0.000208209,0.000208209,0.000208209
81,556.687,0.77217,2.34649,0.97007,0.22468,0.20726,0.12289,0.10562,0.61107,2.25831,0.90727,0.00020701,0.00020701,0.00020701
82,563.445,0.76674,2.34301,0.96531,0.22158,0.20267,0.12082,0.10172,0.65976,2.27851,0.9259,0.00020581,0.00020581,0.00020581
83,570.097,0.76069,2.33811,0.96887,0.19896,0.20848,0.12382,0.10676,0.60294,2.25777,0.90426,0.00020461,0.00020461,0.00020461
84,576.771,0.75242,2.33686,0.96208,0.15616,0.20637,0.12612,0.10757,0.63033,2.26513,0.91261,0.00020341,0.00020341,0.00020341
85,583.632,0.75866,2.33912,0.96738,0.15934,0.21259,0.12488,0.10743,0.61524,2.25624,0.91014,0.00020221,0.00020221,0.00020221
86,590.658,0.75709,2.33352,0.96233,0.19075,0.21606,0.12685,0.10938,0.60957,2.25082,0.90216,0.00020101,0.00020101,0.00020101
87,597.131,0.75178,2.33582,0.96162,0.19892,0.22872,0.12487,0.10691,0.62191,2.26099,0.91086,0.00019981,0.00019981,0.00019981
88,603.949,0.75585,2.33232,0.95917,0.19197,0.19809,0.12752,0.10973,0.60483,2.252,0.90226,0.00019861,0.00019861,0.00019861
89,611,0.75742,2.33427,0.96215,0.19459,0.21186,0.12741,0.10961,0.60116,2.25086,0.90539,0.000197411,0.000197411,0.000197411
90,617.639,0.74969,2.33065,0.96236,0.20068,0.21545,0.12542,0.10832,0.5967,2.25841,0.90348,0.000196211,0.000196211,0.000196211
91,624.343,0.75524,2.32789,0.96785,0.15414,0.22081,0.12755,0.10986,0.60359,2.25184,0.90325,0.000195011,0.000195011,0.000195011
92,631.065,0.74123,2.31984,0.95704,0.17835,0.21695,0.12458,0.1081,0.5919,2.25095,0.89871,0.000193811,0.000193811,0.000193811
93,637.843,0.74717,2.33064,0.9601,0.1868,0.21818,0.12937,0.11178,0.59536,2.2472,0.90152,0.000192611,0.000192611,0.000192611
94,644.382,0.74839,2.32023,0.95466,0.19664,0.23227,0.12412,0.10691,0.60345,2.25152,0.90185,0.000191411,0.000191411,0.000191411
