epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7219.5,0.51803,0.5049,0.84151,0.98199,0.98416,0.99154,0.92527,0.38184,0.30147,0.81351,0.005842,0.005842,0.005842
44,7434.23,0.51495,0.50175,0.84056,0.98181,0.98418,0.99156,0.9255,0.38106,0.30068,0.81335,0.005743,0.005743,0.005743
45,7599.41,0.51436,0.50125,0.8406,0.98187,0.98448,0.99158,0.92575,0.38058,0.3001,0.81322,0.005644,0.005644,0.005644
46,7763.96,0.51281,0.49932,0.84022,0.98201,0.98478,0.9916,0.92614,0.38014,0.29943,0.81312,0.005545,0.005545,0.005545
47,7929.63,0.51072,0.49627,0.83936,0.98207,0.98497,0.99162,0.92637,0.37982,0.29888,0.81301,0.005446,0.005446,0.005446
48,8094.55,0.51004,0.49555,0.83916,0.98179,0.98512,0.99164,0.9266,0.37901,0.29815,0.81285,0.005347,0.005347,0.005347
49,8260.67,0.50729,0.49271,0.83863,0.98212,0.9851,0.99167,0.92682,0.37836,0.29741,0.81271,0.005248,0.005248,0.005248
50,8425.96,0.50635,0.49095,0.83873,0.98189,0.98545,0.99169,0.92713,0.37776,0.29671,0.81255,0.005149,0.005149,0.005149
51,8591.09,0.50582,0.49002,0.83853,0.98236,0.98502,0.99169,0.92712,0.37739,0.2962,0.81246,0.00505,0.00505,0.00505
52,8757.1,0.50521,0.48896,0.83899,0.98216,0.9852,0.99171,0.92745,0.37669,0.29552,0.81229,0.004951,0.004951,0.004951
53,8923.34,0.50207,0.48559,0.83759,0.98215,0.98514,0.99171,0.92769,0.37588,0.29472,0.81214,0.004852,0.004852,0.004852
54,9089.17,0.5011,0.48506,0.8376,0.98189,0.98533,0.99173,0.92795,0.37503,0.29388,0.81197,0.004753,0.004753,0.004753
55,9254.92,0.4988,0.48168,0.83738,0.98228,0.98503,0.99174,0.92847,0.37406,0.2932,0.81179,0.004654,0.004654,0.004654
56,9421.97,0.49862,0.4808,0.83695,0.98194,0.98528,0.99176,0.92891,0.373,0.29242,0.81161,0.004555,0.004555,0.004555
57,9588.35,0.49729,0.47932,0.83691,0.98209,0.98496,0.99178,0.92934,0.37227,0.2917,0.81144,0.004456,0.004456,0.004456
58,9755.03,0.49645,0.47845,0.83672,0.98248,0.98474,0.9918,0.92969,0.37145,0.291,0.81126,0.004357,0.004357,0.004357
59,9920.49,0.49482,0.47613,0.8361,0.98281,0.98435,0.99182,0.93009,0.37049,0.29032,0.81109,0.004258,0.004258,0.004258
60,10086.5,0.49368,0.47395,0.83587,0.98236,0.98481,0.99183,0.9305,0.36977,0.28963,0.81095,0.004159,0.004159,0.004159
61,10250.9,0.49293,0.47299,0.83584,0.98259,0.98467,0.99184,0.93084,0.36894,0.28881,0.81077,0.00406,0.00406,0.00406
62,10415.5,0.49201,0.4723,0.83565,0.98278,0.98462,0.99186,0.9311,0.36808,0.28796,0.81059,0.003961,0.003961,0.003961
63,10581.8,0.49142,0.47105,0.83638,0.98298,0.98468,0.99188,0.93161,0.36708,0.28699,0.81043,0.003862,0.003862,0.003862
64,10748.4,0.48805,0.46633,0.83506,0.98291,0.98493,0.9919,0.93202,0.36612,0.28607,0.81024,0.003763,0.003763,0.003763
65,10914.3,0.48668,0.46437,0.83467,0.98288,0.98504,0.99191,0.93242,0.36543,0.28515,0.81009,0.003664,0.003664,0.003664
66,11079.2,0.487,0.46502,0.83516,0.98285,0.98525,0.99192,0.93277,0.36451,0.28424,0.80993,0.003565,0.003565,0.003565
67,11244.5,0.48436,0.46177,0.83425,0.98327,0.98504,0.99193,0.93298,0.36381,0.2835,0.80977,0.003466,0.003466,0.003466
68,11410.7,0.48318,0.45946,0.83371,0.9834,0.98504,0.99194,0.9333,0.36291,0.28281,0.80958,0.003367,0.003367,0.003367
69,11576,0.48303,0.4603,0.8344,0.98344,0.98507,0.99195,0.93356,0.36212,0.28211,0.80944,0.003268,0.003268,0.003268
70,11742.6,0.4816,0.45845,0.8334,0.98383,0.9852,0.99196,0.9339,0.36121,0.2813,0.80925,0.003169,0.003169,0.003169
71,11907.5,0.47933,0.45441,0.83279,0.98391,0.98523,0.99197,0.93451,0.36007,0.28054,0.80906,0.00307,0.00307,0.00307
72,12071.7,0.47881,0.45529,0.83292,0.98399,0.98524,0.99199,0.9349,0.35917,0.27969,0.8089,0.002971,0.002971,0.002971
73,12237.4,0.47746,0.45271,0.83298,0.98431,0.98521,0.992,0.9353,0.35808,0.27888,0.80872,0.002872,0.002872,0.002872
74,12403.6,0.47624,0.45181,0.8327,0.98413,0.98543,0.992,0.93574,0.35755,0.27822,0.80858,0.002773,0.002773,0.002773
75,12570.3,0.47525,0.45111,0.83296,0.9842,0.98566,0.99202,0.93616,0.35666,0.27738,0.80842,0.002674,0.002674,0.002674
76,12738.1,0.47426,0.44853,0.83234,0.98459,0.98556,0.99203,0.93657,0.35555,0.2766,0.80821,0.002575,0.002575,0.002575
77,12903.7,0.47231,0.44666,0.83148,0.98457,0.98569,0.99203,0.93669,0.3549,0.27589,0.80808,0.002476,0.002476,0.002476
78,13069.3,0.47185,0.44549,0.8319,0.98436,0.98607,0.99205,0.93715,0.35407,0.27496,0.80791,0.002377,0.002377,0.002377
79,13234.9,0.47013,0.44296,0.83135,0.98396,0.98661,0.99207,0.93745,0.35314,0.27421,0.80774,0.002278,0.002278,0.002278
80,13402.1,0.46928,0.44187,0.83092,0.98381,0.98664,0.99208,0.93774,0.35218,0.27349,0.80757,0.002179,0.002179,0.002179
81,13568.1,0.46802,0.44111,0.83072,0.98404,0.98671,0.9921,0.93808,0.3512,0.27256,0.8074,0.00208,0.00208,0.00208
82,13733.7,0.46721,0.43997,0.83087,0.9841,0.98687,0.9921,0.93834,0.35049,0.27192,0.80728,0.001981,0.001981,0.001981
83,13898.4,0.46463,0.43562,0.83013,0.98421,0.98687,0.9921,0.93861,0.34978,0.27132,0.80713,0.001882,0.001882,0.001882
84,14064.8,0.4626,0.43295,0.82911,0.98432,0.98694,0.99212,0.93895,0.34885,0.27048,0.80698,0.001783,0.001783,0.001783
85,14230.9,0.46159,0.43261,0.82985,0.98458,0.98688,0.99214,0.93927,0.34812,0.26983,0.80682,0.001684,0.001684,0.001684
86,14395.5,0.45951,0.42856,0.82911,0.98448,0.98696,0.99215,0.93947,0.34746,0.26913,0.80669,0.001585,0.001585,0.001585
87,14563,0.45942,0.42777,0.82922,0.98456,0.98705,0.99216,0.93961,0.34665,0.26844,0.80654,0.001486,0.001486,0.001486
88,14729.6,0.45816,0.42609,0.82874,0.98464,0.98709,0.99217,0.93993,0.34598,0.26779,0.80642,0.001387,0.001387,0.001387
89,14894.9,0.45719,0.42508,0.82895,0.98459,0.98719,0.99219,0.94013,0.34534,0.26733,0.80628,0.001288,0.001288,0.001288
90,15063.2,0.45491,0.42282,0.82796,0.98486,0.98723,0.9922,0.94036,0.34466,0.26661,0.80616,0.001189,0.001189,0.001189
91,15227.1,0.40793,0.3318,0.80754,0.98475,0.9872,0.9922,0.94057,0.34421,0.26602,0.80603,0.00109,0.00109,0.00109
92,15391.1,0.4018,0.32317,0.80603,0.98452,0.98712,0.99219,0.94081,0.34334,0.26512,0.80587,0.000991,0.000991,0.000991
93,15554.8,0.39837,0.31915,0.80519,0.98464,0.98699,0.99221,0.94108,0.34255,0.26428,0.80569,0.000892,0.000892,0.000892
94,15716.9,0.39534,0.31529,0.80442,0.98452,0.98685,0.99222,0.94132,0.34192,0.26345,0.80554,0.000793,0.000793,0.000793
95,15881.7,0.39323,0.31235,0.80479,0.98436,0.98691,0.99223,0.94147,0.34116,0.26258,0.80538,0.000694,0.000694,0.000694
96,16046.4,0.39087,0.30848,0.80414,0.98435,0.98678,0.99224,0.94185,0.34037,0.26195,0.80522,0.000595,0.000595,0.000595
97,16211.8,0.38745,0.30527,0.80324,0.9843,0.98663,0.99225,0.94209,0.33981,0.26141,0.80506,0.000496,0.000496,0.000496
98,16376.1,0.3859,0.30338,0.8032,0.98447,0.9862,0.99227,0.94239,0.33918,0.26068,0.8049,0.000397,0.000397,0.000397
99,16540.1,0.38396,0.30165,0.80248,0.98448,0.98604,0.99228,0.94267,0.33843,0.25995,0.80475,0.000298,0.000298,0.000298
100,16706.5,0.38246,0.29867,0.8022,0.98432,0.98605,0.99229,0.94299,0.33749,0.25909,0.80456,0.000199,0.000199,0.000199
    
