epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3995.95,0.54248,0.6042,0.85435,0.93881,0.98553,0.96255,0.90151,0.37374,0.33656,0.81514,0.007228,0.007228,0.007228
44,4063.28,0.54071,0.60131,0.85262,0.93747,0.9871,0.9613,0.90058,0.37419,0.33712,0.81515,0.007162,0.007162,0.007162
45,4130.41,0.54081,0.59667,0.85249,0.93641,0.98891,0.96172,0.90189,0.37241,0.33439,0.81493,0.007096,0.007096,0.007096
46,4198.23,0.53735,0.5975,0.85344,0.93712,0.98824,0.96081,0.9007,0.37241,0.33378,0.81484,0.00703,0.00703,0.00703
47,4265.17,0.53445,0.59035,0.85065,0.93782,0.98689,0.96194,0.90206,0.37011,0.33219,0.8144,0.006964,0.006964,0.006964
48,4332.22,0.53452,0.59314,0.85162,0.93709,0.98951,0.96141,0.90213,0.36817,0.33073,0.81409,0.006898,0.006898,0.006898
49,4399.05,0.53608,0.59388,0.85108,0.93714,0.98864,0.96127,0.90213,0.36735,0.33,0.81382,0.006832,0.006832,0.006832
50,4466.25,0.53151,0.58999,0.8502,0.93715,0.98922,0.96239,0.90347,0.36744,0.32852,0.81376,0.006766,0.006766,0.006766
51,4573.7,0.53169,0.58873,0.85084,0.9375,0.9892,0.96229,0.90371,0.36704,0.32759,0.81362,0.0067,0.0067,0.0067
52,4668.25,0.53026,0.58556,0.85074,0.93737,0.98977,0.96158,0.90326,0.36577,0.32601,0.81338,0.006634,0.006634,0.006634
53,4735.53,0.52626,0.58187,0.84895,0.93827,0.98942,0.96138,0.90314,0.36577,0.32524,0.81329,0.006568,0.006568,0.006568
54,4803.25,0.52742,0.58103,0.84921,0.93888,0.98953,0.96197,0.90428,0.36432,0.32405,0.81301,0.006502,0.006502,0.006502
55,4892.45,0.52599,0.57746,0.84843,0.93928,0.98955,0.96234,0.9046,0.36371,0.32289,0.81285,0.006436,0.006436,0.006436
56,4958.89,0.52585,0.57492,0.8491,0.93895,0.98999,0.96265,0.90565,0.36285,0.32208,0.81269,0.00637,0.00637,0.00637
57,5026.74,0.52451,0.57573,0.84901,0.93978,0.98914,0.96265,0.90571,0.36181,0.32087,0.81247,0.006304,0.006304,0.006304
58,5111.98,0.52098,0.57251,0.84717,0.94001,0.98917,0.96253,0.90583,0.36133,0.32019,0.81234,0.006238,0.006238,0.006238
59,5185.92,0.52106,0.57152,0.84741,0.94017,0.98888,0.96272,0.90585,0.36112,0.31952,0.81227,0.006172,0.006172,0.006172
60,5306.62,0.52062,0.56983,0.84829,0.93992,0.98921,0.96294,0.90629,0.36101,0.31885,0.81219,0.006106,0.006106,0.006106
61,5413.38,0.51841,0.56519,0.84696,0.93983,0.98879,0.9629,0.90638,0.36028,0.31803,0.81207,0.00604,0.00604,0.00604
62,5481.6,0.51859,0.56826,0.84762,0.9397,0.98919,0.96278,0.90635,0.35977,0.31723,0.81195,0.005974,0.005974,0.005974
63,5549.45,0.51681,0.5674,0.8471,0.94004,0.98917,0.96254,0.9064,0.35919,0.31696,0.81183,0.005908,0.005908,0.005908
64,5630.4,0.51611,0.5633,0.84645,0.94013,0.98914,0.96242,0.90661,0.35877,0.31647,0.81171,0.005842,0.005842,0.005842
65,5697.67,0.51324,0.55997,0.84592,0.9405,0.989,0.96237,0.90646,0.35843,0.31586,0.81162,0.005776,0.005776,0.005776
66,5764.35,0.51483,0.56192,0.84601,0.94064,0.98885,0.96252,0.90684,0.3577,0.3152,0.81152,0.00571,0.00571,0.00571
67,5831.31,0.5119,0.55625,0.84564,0.94097,0.98844,0.96274,0.90728,0.35759,0.31474,0.81147,0.005644,0.005644,0.005644
68,5897.87,0.51052,0.55811,0.84607,0.94065,0.9887,0.96275,0.90741,0.35717,0.31439,0.81139,0.005578,0.005578,0.005578
69,5964.35,0.51047,0.55345,0.84474,0.94069,0.98898,0.96293,0.90755,0.35701,0.31414,0.81134,0.005512,0.005512,0.005512
70,6031.13,0.51146,0.55717,0.84561,0.94093,0.98915,0.9629,0.90769,0.35665,0.31369,0.81128,0.005446,0.005446,0.005446
71,6098,0.50649,0.55116,0.84419,0.94084,0.98945,0.96286,0.90757,0.35675,0.31336,0.81123,0.00538,0.00538,0.00538
72,6165.94,0.50889,0.55548,0.84516,0.94065,0.98934,0.9628,0.90781,0.35616,0.3129,0.81115,0.005314,0.005314,0.005314
73,6233.29,0.50645,0.5526,0.84517,0.94087,0.98923,0.96288,0.90786,0.35617,0.31248,0.81112,0.005248,0.005248,0.005248
74,6300.4,0.50538,0.54923,0.84381,0.94068,0.98952,0.9629,0.90823,0.35576,0.31209,0.81105,0.005182,0.005182,0.005182
75,6389.82,0.50552,0.55052,0.84469,0.94057,0.98945,0.96284,0.9082,0.35557,0.31178,0.81099,0.005116,0.005116,0.005116
76,6511.38,0.50465,0.54839,0.84453,0.94053,0.98909,0.96288,0.90855,0.3551,0.31158,0.81092,0.00505,0.00505,0.00505
77,6623.79,0.50201,0.54678,0.84399,0.9406,0.98913,0.96294,0.90873,0.35469,0.31118,0.81086,0.004984,0.004984,0.004984
78,6690.83,0.50111,0.54409,0.84336,0.94039,0.98903,0.96299,0.90886,0.35456,0.31095,0.81082,0.004918,0.004918,0.004918
79,6757.01,0.50133,0.54236,0.84367,0.94039,0.98951,0.96305,0.90898,0.35447,0.31071,0.81079,0.004852,0.004852,0.004852
80,6823.17,0.50199,0.54137,0.84248,0.94049,0.98932,0.96297,0.90902,0.35417,0.31034,0.81073,0.004786,0.004786,0.004786
81,6890.7,0.49843,0.54082,0.84262,0.94039,0.98953,0.96298,0.90909,0.35387,0.31003,0.81068,0.00472,0.00472,0.00472
82,6958.67,0.4972,0.53777,0.84233,0.94044,0.98966,0.96312,0.90937,0.35371,0.3098,0.81064,0.004654,0.004654,0.004654
83,7025.68,0.49655,0.53572,0.84243,0.94037,0.98959,0.96314,0.90932,0.35381,0.30957,0.81061,0.004588,0.004588,0.004588
84,7092.2,0.49878,0.53712,0.84259,0.94034,0.98987,0.96308,0.90942,0.35346,0.30917,0.81057,0.004522,0.004522,0.004522
85,7158.88,0.49609,0.53756,0.84171,0.94035,0.99005,0.96319,0.90943,0.35336,0.3089,0.81052,0.004456,0.004456,0.004456
86,7226.21,0.495,0.53466,0.8412,0.94037,0.9891,0.96329,0.90984,0.35318,0.30876,0.8105,0.00439,0.00439,0.00439
87,7294.53,0.49455,0.53537,0.84127,0.94046,0.98913,0.96339,0.90965,0.35325,0.30855,0.81047,0.004324,0.004324,0.004324
88,7361.7,0.49343,0.53249,0.84162,0.94029,0.98913,0.96339,0.90974,0.35313,0.30825,0.81042,0.004258,0.004258,0.004258
89,7429.14,0.49003,0.52938,0.84136,0.94016,0.98958,0.96334,0.90991,0.3529,0.30803,0.81037,0.004192,0.004192,0.004192
90,7496.17,0.49216,0.53023,0.8421,0.94026,0.98895,0.96326,0.90983,0.35294,0.30786,0.81037,0.004126,0.004126,0.004126
91,7564.22,0.49083,0.52856,0.84057,0.94025,0.98934,0.96331,0.90977,0.35322,0.30773,0.81036,0.00406,0.00406,0.00406
92,7631.92,0.48898,0.52718,0.84026,0.93991,0.98897,0.96327,0.90972,0.35319,0.30755,0.81032,0.003994,0.003994,0.003994
93,7699.22,0.48925,0.52593,0.84022,0.94017,0.98877,0.9633,0.90994,0.35301,0.30722,0.81027,0.003928,0.003928,0.003928
94,7766.94,0.4886,0.52683,0.84093,0.94009,0.98938,0.96336,0.91002,0.35281,0.30697,0.81023,0.003862,0.003862,0.003862
95,7835.31,0.48765,0.52327,0.83929,0.93998,0.98933,0.96334,0.91002,0.35269,0.3068,0.81019,0.003796,0.003796,0.003796
96,7902.59,0.4863,0.52266,0.83856,0.93985,0.98961,0.96336,0.91006,0.3523,0.30642,0.8101,0.00373,0.00373,0.00373
97,7969.89,0.48398,0.5201,0.83968,0.93973,0.98995,0.9635,0.91038,0.352,0.30606,0.81004,0.003664,0.003664,0.003664
98,8036.8,0.48377,0.52172,0.83876,0.93999,0.98921,0.96366,0.91076,0.35156,0.30571,0.80998,0.003598,0.003598,0.003598
99,8103.7,0.48316,0.51749,0.83993,0.93991,0.9895,0.96365,0.91058,0.35155,0.30528,0.80995,0.003532,0.003532,0.003532
100,8171.46,0.48293,0.51766,0.83884,0.94011,0.98913,0.96372,0.91081,0.35121,0.30499,0.80988,0.003466,0.003466,0.003466
101,8238.72,0.48215,0.51645,0.839,0.94022,0.98909,0.96389,0.91104,0.35099,0.3048,0.80984,0.0034,0.0034,0.0034
102,8306.36,0.48068,0.51939,0.83884,0.94012,0.98932,0.96383,0.91091,0.35069,0.30446,0.80978,0.003334,0.003334,0.003334
103,8374.58,0.48113,0.51457,0.83841,0.94048,0.98906,0.96386,0.91117,0.35028,0.30416,0.80972,0.003268,0.003268,0.003268
104,8441.1,0.47845,0.51185,0.83768,0.94021,0.98923,0.96379,0.91121,0.34984,0.30395,0.80963,0.003202,0.003202,0.003202
105,8508.68,0.4775,0.51167,0.83879,0.94055,0.98904,0.96369,0.91136,0.34918,0.30345,0.80954,0.003136,0.003136,0.003136
106,8575.21,0.4774,0.51139,0.83802,0.94064,0.98895,0.96375,0.91135,0.34881,0.3032,0.80948,0.00307,0.00307,0.00307
107,8641.7,0.47698,0.5107,0.83736,0.94088,0.98904,0.96382,0.91162,0.34833,0.30289,0.80939,0.003004,0.003004,0.003004
108,8708.82,0.47608,0.51132,0.83792,0.94094,0.98911,0.96377,0.91171,0.34804,0.30274,0.80931,0.002938,0.002938,0.002938
109,8775.41,0.47399,0.50952,0.83672,0.94088,0.98931,0.9638,0.91172,0.34782,0.30236,0.80925,0.002872,0.002872,0.002872
110,8843.05,0.4724,0.50686,0.8363,0.94078,0.98943,0.96377,0.9117,0.34776,0.30226,0.80921,0.002806,0.002806,0.002806
111,8910.73,0.47205,0.50594,0.83688,0.94091,0.98927,0.96383,0.9119,0.34736,0.30192,0.80914,0.00274,0.00274,0.00274
112,8977.59,0.47263,0.50821,0.83817,0.94101,0.98923,0.96371,0.91185,0.34702,0.30168,0.80908,0.002674,0.002674,0.002674
113,9045.72,0.46837,0.50276,0.83646,0.94117,0.98938,0.96377,0.91187,0.34662,0.30131,0.80899,0.002608,0.002608,0.002608
114,9112.55,0.46566,0.50342,0.83727,0.94097,0.98939,0.96386,0.91218,0.34623,0.30084,0.80892,0.002542,0.002542,0.002542
115,9179.4,0.46492,0.50344,0.83662,0.94096,0.98959,0.96394,0.91248,0.34585,0.30049,0.80887,0.002476,0.002476,0.002476
116,9246.75,0.46134,0.49688,0.83617,0.94085,0.9896,0.9642,0.91292,0.34531,0.30006,0.80879,0.00241,0.00241,0.00241
117,9314.18,0.45971,0.4897,0.83526,0.9412,0.9891,0.96479,0.91351,0.34521,0.29976,0.80874,0.002344,0.002344,0.002344
118,9381.25,0.45909,0.48072,0.83459,0.94156,0.98914,0.96517,0.91397,0.34513,0.29944,0.80871,0.002278,0.002278,0.002278
119,9448.6,0.45926,0.48009,0.83632,0.94155,0.9888,0.96587,0.91472,0.34464,0.29894,0.80864,0.002212,0.002212,0.002212
120,9561.64,0.45877,0.47298,0.83525,0.94217,0.9881,0.96633,0.9153,0.34426,0.2985,0.80859,0.002146,0.002146,0.002146
121,9644.86,0.45484,0.47026,0.83605,0.94257,0.98748,0.967,0.91598,0.344,0.29812,0.80855,0.00208,0.00208,0.00208
122,9712.73,0.45489,0.46917,0.83506,0.94302,0.98675,0.96761,0.91682,0.34378,0.2978,0.80852,0.002014,0.002014,0.002014
123,9823.84,0.45366,0.46568,0.83515,0.94319,0.98733,0.96822,0.91752,0.34343,0.29745,0.80847,0.001948,0.001948,0.001948
124,9944.88,0.45276,0.46358,0.83377,0.9435,0.98711,0.9687,0.91797,0.34325,0.29712,0.80841,0.001882,0.001882,0.001882
125,10025.6,0.45117,0.46353,0.83439,0.94416,0.98546,0.96911,0.91823,0.34302,0.29672,0.80836,0.001816,0.001816,0.001816
126,10092.6,0.45002,0.46006,0.83487,0.94488,0.98466,0.96952,0.91882,0.34271,0.29659,0.80831,0.00175,0.00175,0.00175
127,10159.2,0.44975,0.45857,0.83319,0.94472,0.98466,0.96994,0.91927,0.34245,0.29627,0.80827,0.001684,0.001684,0.001684
128,10226.7,0.4475,0.45489,0.83404,0.94535,0.98424,0.97033,0.9198,0.34205,0.29584,0.8082,0.001618,0.001618,0.001618
129,10294.4,0.4481,0.45687,0.83411,0.94537,0.98443,0.97069,0.92038,0.3417,0.29571,0.80814,0.001552,0.001552,0.001552
130,10362,0.44695,0.45288,0.83335,0.94627,0.98317,0.97098,0.92065,0.34119,0.29545,0.80807,0.001486,0.001486,0.001486
131,10429.2,0.44451,0.4502,0.83283,0.94632,0.98326,0.97124,0.921,0.34099,0.29521,0.80804,0.00142,0.00142,0.00142
132,10496.9,0.44302,0.4474,0.83274,0.94671,0.98337,0.9715,0.9214,0.34061,0.2952,0.80799,0.001354,0.001354,0.001354
133,10566.5,0.44208,0.44656,0.83176,0.9467,0.98347,0.97175,0.92159,0.34029,0.29489,0.80794,0.001288,0.001288,0.001288
134,10633.3,0.44171,0.44433,0.83289,0.94707,0.98328,0.9721,0.92176,0.34006,0.29459,0.80789,0.001222,0.001222,0.001222
135,10700.7,0.44068,0.44178,0.8318,0.94731,0.98309,0.97234,0.92221,0.33968,0.29425,0.80784,0.001156,0.001156,0.001156
136,10767.8,0.43837,0.44061,0.83239,0.94749,0.98281,0.97259,0.92271,0.33942,0.29397,0.8078,0.00109,0.00109,0.00109
137,10834.4,0.43728,0.43938,0.83135,0.94781,0.98275,0.97283,0.92291,0.33903,0.29365,0.80772,0.001024,0.001024,0.001024
138,10901.8,0.43612,0.43687,0.83181,0.94796,0.98259,0.97312,0.92336,0.33874,0.2933,0.80768,0.000958,0.000958,0.000958
139,10968.9,0.43634,0.4385,0.83145,0.94872,0.98231,0.97337,0.9237,0.33855,0.29303,0.80764,0.000892,0.000892,0.000892
140,11035.6,0.43512,0.43496,0.83093,0.94957,0.98196,0.97366,0.92395,0.33824,0.29275,0.80759,0.000826,0.000826,0.000826
141,11101.8,0.38638,0.33853,0.80847,0.94967,0.98211,0.97387,0.92415,0.33823,0.29269,0.80755,0.00076,0.00076,0.00076
142,11168.9,0.38173,0.32785,0.80746,0.9497,0.98215,0.97408,0.92431,0.33822,0.2924,0.80752,0.000694,0.000694,0.000694
143,11235.2,0.37704,0.32241,0.80626,0.95061,0.98191,0.97431,0.92455,0.33793,0.29196,0.80745,0.000628,0.000628,0.000628
144,11301.5,0.37618,0.32087,0.80562,0.95094,0.9819,0.9746,0.92501,0.33777,0.29157,0.8074,0.000562,0.000562,0.000562
145,11367.2,0.37319,0.31924,0.80501,0.951,0.98174,0.97485,0.92497,0.33767,0.29131,0.80733,0.000496,0.000496,0.000496
146,11432.5,0.37288,0.31683,0.80565,0.9512,0.98132,0.97511,0.92532,0.3374,0.2907,0.80728,0.00043,0.00043,0.00043
147,11499,0.37078,0.3118,0.80518,0.95198,0.98025,0.97538,0.9255,0.33727,0.29037,0.80723,0.000364,0.000364,0.000364
148,11564.7,0.36851,0.31086,0.80432,0.95182,0.98106,0.97558,0.92564,0.33722,0.29024,0.80718,0.000298,0.000298,0.000298
149,11630.7,0.36874,0.31074,0.80377,0.95186,0.98115,0.97588,0.92618,0.33698,0.2896,0.80713,0.000232,0.000232,0.000232
150,11698.4,0.3649,0.30708,0.80309,0.95248,0.98062,0.97616,0.92684,0.33658,0.28909,0.80703,0.000166,0.000166,0.000166
